id,neighborhood,latitude,longitude,price,size_in_sqft,price_per_sqft,no_of_bedrooms,no_of_bathrooms,quality,maid_room,unfurnished,balcony,barbecue_area,built_in_wardrobes,central_ac,childrens_play_area,childrens_pool,concierge,covered_parking,kitchen_appliances,lobby_in_building,maid_service,networked,pets_allowed,private_garden,private_gym,private_jacuzzi,private_pool,security,shared_gym,shared_pool,shared_spa,study,vastu_compliant,view_of_landmark,view_of_water,walk_in_closet,distance_to_burj_khalifa,distance_to_burj_al_arab,distance_to_dubai_frame,distance_to_dubai_marina,distance_to_museum_of_the_future,distance_to_dubai_creek,distance_to_palm_jumeirah,distance_to_jbr
7133614,DAMAC Hills,25.019361,55.252762,750000,851,881.32,1,2,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.89445035894972,15.1795389168384,24.69254149560407,13.218132581389135,20.69970253878619,27.069522131134807,15.512565073563417,13.479171649269237
7134664,DIFC,25.212018,55.278772,1999999,1755,1139.6,2,2,Medium,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1.7053876921774909,12.283331338358353,3.3751063433783304,20.766595922307378,1.1346447282037186,6.347472317058036,17.969263838868276,20.47983004458103
7135639,Downtown Dubai,25.19331,55.280919,2990000,1903,1571.2,3,4,Low,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7856998484859508,11.253017110780117,5.194011729199515,19.4649235651251,1.6336677812802118,7.921311647523879,16.95226606459034,19.20748417542217
7158173,Palm Jumeirah,25.108728,55.142382,2400000,1717,1397.79,2,3,Medium,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,16.53309438834838,5.614833280717821,21.124048303843765,3.673605998770542,16.768303555023405,24.18824894582248,0.6014968188974567,3.2417560897797064
7158404,Downtown Dubai,25.194935,55.282665,2600000,1360,1911.76,2,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8688888388709406,11.496740762460934,4.9704997187278925,19.716404274804418,1.6212178233782777,7.677239832599076,17.19708388123633,19.458611624351622
7169343,Dubai Marina,25.083121,55.141064,2000000,1477,1354.1,2,3,Medium,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18.46765483593685,7.8370659823644715,23.244475642072757,0.8735808486171966,18.804287422587343,26.279970564146716,3.2804017145199533,0.5443303740616903
7176333,Downtown Dubai,25.186457,55.277512,1800000,1622,1109.74,2,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2349244946312457,10.578273909635588,6.0243854315100664,18.703012151000962,2.1485439400464785,8.753054262407705,16.264542928636867,18.45238737245963
7184800,Downtown Dubai,25.196593,55.269631,930000,774,1201.55,1,2,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4845555522741481,10.504391428630363,5.3192569523940545,18.894251915342736,0.9201247892476743,8.255730654798235,16.207873970925984,18.617164900046358
7186566,Palm Jumeirah,25.132445,55.152216,3200000,1572,2035.62,2,3,Medium,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,14.249776167395096,3.4439325606301727,18.64679910070627,6.451259962098059,14.392780680354575,21.719342600736606,2.634048645428898,6.032083187162739
7187135,Jumeirah Village Circle,25.066791,55.203684,714000,732,975.41,1,1,High,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,0,16.154005089370393,8.495937523718698,21.1873636911694,6.7540803252074655,16.767332928640876,23.99432469672325,8.33382007947566,6.884750309922397
7187416,Dubai Marina,25.072396,55.132386,1075000,1300,826.92,3,3,Medium,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,19.923902303892145,9.314929424725392,24.71549093538664,0.644679861818638,20.27039681587906,27.747867732509373,4.496331192079998,0.9599987790469227
7190229,Downtown Dubai,25.197316,55.274196,2299900,1133,2029.92,1,2,Medium,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0.02424178263218947,10.925820127939678,5.030826648817249,19.27690446374692,0.8995947664009908,7.915120492358096,16.630707868083185,19.004721675206923
7195467,Dubai Marina,25.088431,55.146759,1200000,1180,1016.95,2,2,Medium,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,17.64528823408147,7.027366651545936,22.42184139891003,1.6730309363846712,17.98115661438576,25.45692981675059,2.8147971548631214,1.36553329180395
7196848,Dubai Marina,25.08377,55.145075,1525000,1440,1059.03,2,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.12601887026044,7.555206186629535,22.921047833838777,1.1592817813128211,18.47351782720332,25.951543680994668,3.2709274264872747,0.9238813500574667
7197939,City Walk,25.204462,55.262161,2700000,1685,1602.37,2,2,Medium,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.4725348728833005,10.470094192883503,5.061449750459637,19.02001473215553,0.869967760401288,8.11044921343859,16.13916761358518,18.722006740895946
7209091,Jumeirah Beach Residence,25.07851,55.136283,815000,779,1046.21,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.169835713944114,8.532747183986698,23.947734969500228,0.3009184918094302,19.507592302369343,26.9833332280725,3.783941789277941,0.17694993831337524
7209617,Jumeirah Lake Towers,25.080143,55.152381000000005,860000,971,885.68,1,2,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,17.89654864727541,7.551898374693416,22.749182387007824,1.5775406718337897,18.281692535919994,25.7608382877519,3.874681627580628,1.5591889429688575
7213284,Barsha Heights (Tecom),25.100994,55.178291,1200000,1450,827.59,2,1,Medium,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,14.42293061430399,4.532434099215192,19.307758251469018,4.96799986686189,14.830071637588768,22.30404944312182,4.244224526668404,4.777367380550906
7213295,Jumeirah Beach Residence,25.07359,55.126352,1300000,763,1703.8,1,1,Low,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.273840564370897,9.56854849971546,25.027808855979252,1.1445185374644593,20.5983031005898,28.069643630126023,4.485418167632985,1.2792842667190618
7215496,Downtown Dubai,25.197316,55.274196,2100000,1135,1850.22,1,1,High,0,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0.02424178263218947,10.925820127939678,5.030826648817249,19.27690446374692,0.8995947664009908,7.915120492358096,16.630707868083185,19.004721675206923
7220252,Downtown Dubai,25.187622,55.278947,2100000,1974,1063.83,3,5,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1591356998743432,10.766934538891526,5.856882349819734,18.896976029161582,2.0785658298039604,8.56948624464639,16.45464418807472,18.646254269057867
7233826,Palm Jumeirah,25.132445,55.152216,2100000,1051,1998.1,1,1,Medium,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,14.249776167395096,3.4439325606301727,18.64679910070627,6.451259962098059,14.392780680354575,21.719342600736606,2.634048645428898,6.032083187162739
7233845,Downtown Dubai,25.197316,55.274196,2100000,826,2542.37,1,2,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02424178263218947,10.925820127939678,5.030826648817249,19.27690446374692,0.8995947664009908,7.915120492358096,16.630707868083185,19.004721675206923
7235162,Palm Jumeirah,25.132021,55.151405,3499000,1633,2142.68,2,2,Medium,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,14.344051421085709,3.5357159998324588,18.73992383336399,6.386875764011219,14.486829044161833,21.812491754409763,2.5506700058522997,5.966002034069394
7242928,Dubai Marina,25.086726,55.145205,5500000,2609,2108.09,4,5,Low,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17.88922827462812,7.271754586870506,22.66742626212067,1.428404406342006,18.226271566262465,25.70224435851511,2.9538876198153634,1.1220010157130411
7242929,Dubai Marina,25.081243,55.14512,2100000,1579,1329.96,2,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.319532018657306,7.792241575893322,23.129025071774954,0.9717958553703897,18.676230089098446,26.155464761425748,3.5467778411130872,0.8392999813186174
7243134,DIFC,25.211032,55.28205,1845000,1526,1209.04,2,2,Low,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7198733820250178,12.47008961456112,3.313669053309435,20.915268378645255,1.3271038142376725,6.221315730209823,18.164030611094613,20.63373030903992
7246411,Al Barari,25.100921,55.313162,1800000,1964,916.5,1,2,High,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,11.394514000508702,13.661879564443783,15.325607971297972,17.915568350217608,12.312644624731202,17.14785397771119,17.673799528642114,17.901817464864152
7247507,Dubai Production City (IMPZ),25.034774,55.20175,600000,1256,477.71,2,3,Medium,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,19.485887523348794,11.964651717139434,24.510057579156737,7.9392258149307,20.143632935315182,27.240745712062814,10.760698184191456,8.243850717999473
7248933,Downtown Dubai,25.200926000000003,55.280912,1155000,753,1533.86,1,2,Medium,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0.775197160191551,11.709968114205976,4.393083566627734,20.041466904732108,1.104806083986273,7.200741144087327,17.415009031953197,19.772483415129955
7249393,The Hills,25.07868,55.15786899999999,2095000,1436,1458.91,2,3,Medium,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,17.64323434850161,7.479709058439147,22.52920808857871,2.0829282652098335,18.052523147139798,25.52673941378478,4.255009949866241,2.116917316044919
7249763,Downtown Dubai,25.195461,55.269463,1900000,1438,1321.28,2,3,Medium,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0.5330470055755834,10.417448590713327,5.436696895097492,18.79320535155399,1.0471257712430253,8.365446943063759,16.121762552926985,18.517584532235087
7253958,Palm Jumeirah,25.111433,55.136798,1800000,1490,1208.05,1,2,Low,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.815578953593693,5.8802650400283465,21.339957741951263,3.9404361748939336,17.019991563704064,24.409130145429636,0.17680962601487205,3.4952052210468705
7253959,Palm Jumeirah,25.111229,55.136449,1800000,1490,1208.05,1,2,Low,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16.85738460275976,5.922074590459944,21.381333490468094,3.918456483495256,17.061671688345385,24.450544534710833,0.2181890866988843,3.4728033292993894
7256229,Jumeirah Village Circle,25.049282,55.205381,890000,1400,635.71,1,2,Low,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.855245489113017,10.43573541869161,22.88312029801121,7.464137065696451,18.504465018395997,25.63292410706783,9.76355012405934,7.697055241986688
7258063,Palm Jumeirah,25.132021,55.151405,3600000,1724,2088.17,2,3,Medium,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,14.344051421085709,3.5357159998324588,18.73992383336399,6.386875764011219,14.486829044161833,21.812491754409763,2.5506700058522997,5.966002034069394
7261344,Dubai Marina,25.081622,55.141977,1845000,1346,1370.73,2,2,Medium,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,18.51632663894561,7.924604950567158,23.30688601762975,0.7767115270399444,18.86132714784666,26.338822205926032,3.4556009731565926,0.5421843420442919
7261620,DIFC,25.212018,55.278772,1850000,1623,1139.86,2,3,Low,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.7053876921774909,12.283331338358353,3.3751063433783304,20.766595922307378,1.1346447282037186,6.347472317058036,17.969263838868276,20.47983004458103
7261823,Palm Jumeirah,25.104117,55.148473,4995000,2990,1670.57,3,4,Medium,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,16.364088898831174,5.533334863775398,21.038350338015782,3.3193688599101923,16.641144277376632,24.092593221999827,1.399907858538886,2.9239771968174133
7264616,Palm Jumeirah,25.112604,55.143347,3000000,2201,1363.02,3,4,Medium,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16.200980510824117,5.269285335335788,20.761111890377432,4.113999266278264,16.42093055269975,23.827706162021574,0.528417184338603,3.6830665002669343
7267378,Business Bay,25.176728,55.271595,610000,458,1331.88,0,1,Low,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2938136443286714,9.564408245940804,7.241892361980034,17.548921949810964,3.1224887866366995,9.987835727027386,15.21733836228203,17.307675224467403
7269286,City Walk,25.205218,55.262688,2850000,1734,1643.6,2,4,Medium,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.477636201126507,10.56583205766346,4.963753044184336,19.118155410921812,0.8174548594665965,8.014003187974142,16.23346586027619,18.81985523674885
7269411,City Walk,25.205218,55.262688,3315000,1950,1700.0,2,4,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.477636201126507,10.56583205766346,4.963753044184336,19.118155410921812,0.8174548594665965,8.014003187974142,16.23346586027619,18.81985523674885
7271517,Downtown Dubai,25.196398,55.271002,1800000,1209,1488.83,2,3,Medium,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3533284271162601,10.604033066453217,5.2700235095381505,18.976437733329224,0.9344808033233802,8.188556071508806,16.308374168285578,18.70145247301945
7271667,Downtown Dubai,25.196398,55.271002,2100000,1354,1550.96,2,3,Medium,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0.3533284271162601,10.604033066453217,5.2700235095381505,18.976437733329224,0.9344808033233802,8.188556071508806,16.308374168285578,18.70145247301945
7271812,Downtown Dubai,25.191753,55.27281800000001,1400000,860,1627.91,1,2,Low,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6262456910323202,10.468210733871809,5.648961578438167,18.74833760682837,1.4648992152970484,8.501354207285708,16.171681689794735,18.482885287466008
7271862,Old Town,25.189554,55.273783,2300000,1338,1718.98,2,3,Low,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8524599672715986,10.42243716550639,5.833593144027561,18.652798060549923,1.7216407469489021,8.651854776445939,16.122043675394323,18.39214481322856
7272693,Business Bay,25.185823000000003,55.291922,2300000,1442,1595.01,2,3,Medium,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2.1699612964056123,11.8450878206983,5.807423738965303,19.77634431231434,2.9948695552886795,8.204764455158672,17.498328076588624,19.54479655437571
7274698,The Views,25.090953,55.16954200000001,1335000,1336,999.25,2,2,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.842286160336755,5.810635155854945,20.729973171294606,3.6390251846271786,16.252240586288767,23.72580741778026,3.970384548634246,3.5056292386135146
7279554,Downtown Dubai,25.187093,55.278912,2200000,1891,1163.41,3,4,Low,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.212081089580843,10.735835857697031,5.914098327196098,18.855754211882854,2.1313964800133625,8.622664088479008,16.421847328785987,18.60587387713428
7282003,Dubai Hills Estate,25.11576,55.248755,1100000,1087,1011.96,2,2,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.416376883620003,7.018516638379054,14.39946527960806,12.053329516034621,10.14635287900289,17.074671896496408,11.146974994925543,11.944675791013319
7282005,Dubai Hills Estate,25.11576,55.248755,700000,646,1083.59,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.416376883620003,7.018516638379054,14.39946527960806,12.053329516034621,10.14635287900289,17.074671896496408,11.146974994925543,11.944675791013319
7282007,Dubai Sports City,25.031902,55.223079000000006,700000,883,792.75,2,2,Medium,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,19.09279049824652,12.75463013946779,24.062651483308656,9.92634811169705,19.816627294544023,26.66784604993325,12.392471593409638,10.196156713998217
7282875,City Walk,25.200221,55.264588,3680000,2574,1429.68,3,5,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0428038392874877,10.34776141566075,5.2659781049929135,18.833817356469154,0.8061376769299426,8.276911390994169,16.03795561373674,18.54478854494468
7283381,Downtown Dubai,25.195926,55.28318,10000000,3399,2942.04,4,5,Medium,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0.894686269143727,11.598374994256524,4.850324742865288,19.82877995711363,1.5890627666679016,7.555827384837889,17.299751398495417,19.570094940703605
7285066,Downtown Dubai,25.194935,55.282665,2200000,1447,1520.39,2,2,Low,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8688888388709406,11.496740762460934,4.9704997187278925,19.716404274804418,1.6212178233782777,7.677239832599076,17.19708388123633,19.458611624351622
7290609,Old Town,25.193542,55.277061,1820000,1185,1535.86,1,2,Medium,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0.4869606551522347,10.935447253742057,5.298518418625186,19.19597470201357,1.401394076786802,8.100569950344818,16.63821342072301,18.933250135630633
7294568,Palm Jumeirah,25.111902,55.138103,655888,380,1726.02,0,1,High,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,16.677829589470605,5.742469924377191,21.206842813462067,3.99274787913912,16.884126185702915,24.275701934309,0.06649525217481175,3.5494083729641726
7295340,Dubai Hills Estate,25.109367,55.247980000000005,2300000,1953,1177.68,3,5,High,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,10.122127570080124,7.266994577471256,15.09677650849599,11.737325699810924,10.8573768827535,17.753701315790348,11.06882289408984,11.65255164423783
7295433,City Walk,25.204462,55.262161,3200000,1830,1748.63,2,4,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4725348728833005,10.470094192883503,5.061449750459637,19.02001473215553,0.869967760401288,8.11044921343859,16.13916761358518,18.722006740895946
7301927,Dubai Marina,25.073593,55.137516000000005,2175000,1385,1570.4,2,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,19.462396018001225,8.918508852549031,24.273477994943523,0.2679010532666385,19.82075361799161,27.300030462450394,4.326660702641927,0.7151220710815095
7310400,Jumeirah Village Circle,25.068608,55.207423,700000,846,827.42,1,1,Medium,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,15.808703943354946,8.39238838503405,20.84180966970386,7.100274138360657,16.432845394596328,23.63510617883673,8.51787663849676,7.2148526858196815
7310603,Dubai Marina,25.072396,55.132386,850000,759,1119.89,2,2,Low,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19.923902303892145,9.314929424725392,24.71549093538664,0.644679861818638,20.27039681587906,27.747867732509373,4.496331192079998,0.9599987790469227
7314727,Dubai Hills Estate,25.106147,55.246977,1066888,718,1485.92,1,1,Medium,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10.494130136818777,7.362803230864341,15.468287379145815,11.532567126633758,11.228706723917238,18.12178007608353,10.985233191373155,11.459741981513304
7317326,Palm Jumeirah,25.106964,55.111349,2500000,1356,1843.66,2,3,Medium,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,19.23563556681779,8.340040118927796,23.630547858868454,4.328584093117849,19.38825981262692,26.703264750340796,2.7629159626075896,3.9509266070093503
7317661,Jumeirah Village Circle,25.056225,55.20458000000001,1502000,1460,1028.77,3,3,High,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,17.179465152007936,9.663185606105923,22.210958383589187,7.114853035740392,17.815060145346866,24.983730649259233,9.164046156567622,7.311467592577148
7326018,Dubai Silicon Oasis,25.123141,55.398644,860000,1800,477.78,2,3,Medium,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,14.972594619059942,21.60171369657184,16.398064933046147,26.82313391759505,15.747809948339718,16.646875842132342,26.25823298878104,26.788880522930697
7332603,Downtown Dubai,25.186836,55.276951,1000000,915,1092.9,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1806631307757633,10.548764829796639,6.002448279941177,18.688206907158154,2.091183800204378,8.744385455123679,16.237244995726545,18.436211311528737
7333539,Dubai Marina,25.077327,55.140317,850000,545,1559.63,0,2,Medium,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,18.969636063865828,8.416796660076963,23.775274143216855,0.3287563407878208,19.324282003776734,26.803201374885393,3.917425682266655,0.4547197921136062
7334033,Downtown Dubai,25.194547,55.282429,3400000,1566,2171.14,2,3,Medium,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.860020155719757,11.45409461287166,5.018532177327596,19.66986906966723,1.633627205104446,7.726482617101258,17.154025781338223,19.412386067598558
7338330,Downtown Dubai,25.194935,55.282665,5500000,2310,2380.95,3,4,Medium,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.8688888388709406,11.496740762460934,4.9704997187278925,19.716404274804418,1.6212178233782777,7.677239832599076,17.19708388123633,19.458611624351622
7342132,Jumeirah Village Circle,25.051528,55.212972,813000,935,869.52,2,2,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.33838422342972,10.371981896081094,22.356664143434447,8.083717919252456,18.009928511279977,25.071697284870194,10.140107033646041,8.290493850530867
7342194,City Walk,25.200221,55.264588,3399000,2084,1631.0,3,4,Medium,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0428038392874877,10.34776141566075,5.2659781049929135,18.833817356469154,0.8061376769299426,8.276911390994169,16.03795561373674,18.54478854494468
7342389,Dubai Marina,25.073151,55.136982,1589950,1302,1221.16,2,3,Medium,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,19.53518183408708,8.988846898881608,24.34587719170259,0.3195793998785953,19.89333369960181,27.372582057865028,4.376857362827758,0.761618829270185
7343739,Jumeirah Beach Residence,25.07359,55.126352,10560000,3638,2902.69,4,3,Medium,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,20.273840564370897,9.56854849971546,25.027808855979252,1.1445185374644593,20.5983031005898,28.069643630126023,4.485418167632985,1.2792842667190618
7346962,Dubai Sports City,25.044572,55.218948,390000,849,459.36,1,2,Medium,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,17.866104146973402,11.285874594739989,22.863758397370805,8.926595064574673,18.565538400173633,25.525680000211185,11.106307379837471,9.155233729336866
7347633,The Views,25.089719,55.170481,1650000,1458,1131.69,2,2,Medium,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,15.882499530123159,5.918897035951336,20.78061876956829,3.664191784480003,16.300660874517,23.771466771930424,4.128926457201373,3.550323966493582
7348500,Jumeirah Beach Residence,25.072791,55.129829,1200000,1262,950.87,2,2,Medium,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,20.07909288530146,9.428195531113515,24.855540248802537,0.8418780126827431,20.41655843020108,27.891956038691227,4.493308310322809,1.0722527234474486
7349963,Palm Jumeirah,25.112725,55.109525,5400000,4526,1193.11,4,5,Medium,1,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.06859898398221,8.235850739228198,23.388240158812366,4.955327707818068,19.190905343390007,26.459710152523677,2.8771618035938564,4.565094897803434
7352882,Jumeirah Beach Residence,25.07359,55.126352,14800000,5018,2949.38,5,5,High,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,20.273840564370897,9.56854849971546,25.027808855979252,1.1445185374644593,20.5983031005898,28.069643630126023,4.485418167632985,1.2792842667190618
7356473,Palm Jumeirah,25.112604,55.143347,1700000,1509,1126.57,1,1,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.200980510824117,5.269285335335788,20.761111890377432,4.113999266278264,16.42093055269975,23.827706162021574,0.528417184338603,3.6830665002669343
7359788,Jumeirah Beach Residence,25.07851,55.136283,810000,779,1039.79,1,2,Medium,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,19.169835713944114,8.532747183986698,23.947734969500228,0.3009184918094302,19.507592302369343,26.9833332280725,3.783941789277941,0.17694993831337524
7360372,Downtown Dubai,25.198796,55.271342,2350000,1391,1689.43,2,3,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3551897652035617,10.787764824290033,5.0209726398976695,19.189424390151796,0.669837693639186,7.95675738735816,16.490069876328256,18.9113546661472
